	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-23_S20_L001_paired_trim_R1	1.0	7.0	2.0	1.0	2.0	3.0	3.0	6.0	16.0	5.0	5.0	6.0	9.0	2.0	8.0	5.0	7.0	4.0	8.0	3.0	3.0	6.0	7.0	5.0	2.0	5.0	5.0	2.0	4.0	6.0	12.0	7.0	6.0	12.0	7.0	5.0	15.0	19.0	13.0	15.0	13.0	22.0	67.0	12747.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-23_S20_L001_paired_trim_R2	20.0	19.0	16.0	17.0	28.0	7.0	9.0	11.0	4.0	13.0	3.0	13.0	16.0	20.0	14.0	25.0	17.0	19.0	14.0	7.0	8.0	18.0	15.0	19.0	13.0	15.0	22.0	24.0	19.0	44.0	41.0	39.0	35.0	50.0	46.0	83.0	80.0	101.0	118.0	109.0	166.0	228.0	562.0	10961.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-24_S21_L001_paired_trim_R1	1.0	13.0	7.0	5.0	3.0	0.0	5.0	9.0	27.0	14.0	11.0	16.0	7.0	4.0	10.0	9.0	26.0	11.0	6.0	8.0	17.0	8.0	18.0	23.0	9.0	12.0	11.0	8.0	7.0	14.0	20.0	18.0	11.0	16.0	15.0	13.0	10.0	32.0	25.0	28.0	26.0	31.0	116.0	25469.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-24_S21_L001_paired_trim_R2	24.0	52.0	31.0	43.0	40.0	23.0	37.0	32.0	18.0	14.0	10.0	18.0	29.0	46.0	58.0	72.0	61.0	47.0	17.0	24.0	30.0	44.0	73.0	52.0	38.0	65.0	75.0	53.0	121.0	204.0	168.0	112.0	123.0	170.0	132.0	229.0	260.0	419.0	356.0	439.0	506.0	433.0	892.0	20459.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-25_S22_L001_paired_trim_R1	3.0	1.0	4.0	2.0	6.0	3.0	3.0	3.0	6.0	1.0	4.0	3.0	6.0	6.0	9.0	2.0	13.0	2.0	7.0	5.0	4.0	3.0	9.0	5.0	10.0	4.0	5.0	11.0	9.0	7.0	7.0	11.0	5.0	16.0	7.0	12.0	12.0	17.0	16.0	6.0	11.0	22.0	79.0	16879.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-25_S22_L001_paired_trim_R2	23.0	17.0	18.0	33.0	17.0	16.0	16.0	22.0	11.0	10.0	7.0	13.0	21.0	29.0	21.0	33.0	24.0	25.0	18.0	13.0	23.0	21.0	32.0	38.0	18.0	36.0	36.0	27.0	45.0	76.0	80.0	58.0	56.0	85.0	74.0	112.0	114.0	229.0	211.0	269.0	265.0	292.0	669.0	14003.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-27_S23_L001_paired_trim_R1	6.0	5.0	6.0	5.0	7.0	4.0	4.0	3.0	5.0	9.0	1.0	8.0	11.0	6.0	6.0	4.0	8.0	5.0	6.0	3.0	4.0	7.0	6.0	5.0	6.0	3.0	11.0	11.0	18.0	12.0	24.0	12.0	3.0	17.0	8.0	5.0	8.0	27.0	21.0	20.0	29.0	21.0	129.0	26855.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-27_S23_L001_paired_trim_R2	27.0	33.0	38.0	29.0	23.0	12.0	13.0	13.0	13.0	15.0	7.0	25.0	26.0	19.0	21.0	15.0	15.0	9.0	10.0	6.0	17.0	27.0	24.0	20.0	12.0	17.0	24.0	34.0	33.0	66.0	84.0	65.0	56.0	69.0	83.0	124.0	153.0	219.0	289.0	645.0	890.0	784.0	1045.0	22225.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-28_S24_L001_paired_trim_R1	8.0	7.0	8.0	3.0	8.0	12.0	6.0	26.0	273.0	119.0	54.0	56.0	39.0	52.0	28.0	25.0	38.0	23.0	24.0	22.0	21.0	22.0	29.0	23.0	16.0	18.0	17.0	18.0	23.0	15.0	13.0	28.0	20.0	11.0	19.0	16.0	18.0	28.0	42.0	24.0	28.0	22.0	152.0	27572.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-28_S24_L001_paired_trim_R2	94.0	186.0	157.0	108.0	335.0	104.0	35.0	16.0	15.0	31.0	18.0	18.0	27.0	20.0	26.0	19.0	26.0	14.0	15.0	17.0	28.0	25.0	34.0	26.0	25.0	34.0	36.0	39.0	51.0	73.0	74.0	65.0	55.0	86.0	93.0	86.0	103.0	147.0	231.0	294.0	313.0	376.0	930.0	24521.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-29_S25_L001_paired_trim_R1	2.0	4.0	5.0	5.0	4.0	2.0	2.0	12.0	67.0	28.0	10.0	7.0	6.0	17.0	19.0	8.0	16.0	20.0	17.0	15.0	4.0	8.0	14.0	19.0	14.0	17.0	18.0	12.0	11.0	12.0	17.0	18.0	14.0	11.0	15.0	17.0	7.0	17.0	17.0	24.0	18.0	33.0	120.0	13728.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-29_S25_L001_paired_trim_R2	115.0	112.0	20.0	27.0	24.0	16.0	7.0	17.0	8.0	12.0	13.0	24.0	26.0	31.0	31.0	34.0	22.0	30.0	12.0	17.0	27.0	22.0	36.0	32.0	18.0	25.0	34.0	25.0	43.0	71.0	93.0	68.0	52.0	79.0	65.0	96.0	88.0	163.0	184.0	223.0	253.0	288.0	594.0	11274.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-2_S2_L001_paired_trim_R1	2.0	2.0	2.0	3.0	3.0	2.0	5.0	47.0	156.0	68.0	37.0	38.0	27.0	25.0	24.0	17.0	19.0	21.0	16.0	22.0	20.0	12.0	23.0	20.0	17.0	18.0	11.0	10.0	13.0	16.0	11.0	13.0	14.0	15.0	15.0	15.0	17.0	24.0	16.0	20.0	12.0	18.0	115.0	13927.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-2_S2_L001_paired_trim_R2	128.0	84.0	75.0	80.0	225.0	81.0	24.0	13.0	18.0	30.0	15.0	16.0	16.0	16.0	14.0	33.0	23.0	14.0	14.0	15.0	10.0	33.0	36.0	33.0	22.0	40.0	34.0	37.0	53.0	56.0	93.0	62.0	65.0	126.0	97.0	100.0	134.0	166.0	180.0	241.0	282.0	328.0	667.0	11099.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-3_S3_L001_paired_trim_R1	4.0	3.0	1.0	3.0	2.0	2.0	6.0	11.0	40.0	21.0	14.0	14.0	10.0	8.0	7.0	10.0	7.0	11.0	9.0	7.0	14.0	6.0	11.0	7.0	7.0	9.0	13.0	4.0	6.0	10.0	12.0	13.0	9.0	14.0	11.0	6.0	6.0	15.0	15.0	18.0	16.0	16.0	79.0	13244.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-3_S3_L001_paired_trim_R2	43.0	39.0	42.0	25.0	61.0	30.0	9.0	12.0	7.0	11.0	7.0	13.0	17.0	21.0	13.0	13.0	19.0	18.0	18.0	21.0	35.0	29.0	23.0	34.0	27.0	33.0	38.0	44.0	47.0	47.0	58.0	50.0	44.0	70.0	71.0	79.0	83.0	109.0	132.0	188.0	214.0	214.0	514.0	11129.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-4_S4_L001_paired_trim_R1	4.0	3.0	2.0	4.0	2.0	8.0	10.0	5.0	8.0	1.0	3.0	4.0	7.0	4.0	5.0	6.0	3.0	5.0	10.0	5.0	10.0	7.0	13.0	11.0	10.0	6.0	11.0	8.0	16.0	17.0	11.0	17.0	8.0	5.0	10.0	13.0	12.0	28.0	19.0	18.0	26.0	21.0	116.0	16351.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-4_S4_L001_paired_trim_R2	22.0	22.0	23.0	21.0	11.0	13.0	18.0	13.0	12.0	11.0	7.0	12.0	27.0	19.0	21.0	27.0	26.0	16.0	18.0	20.0	34.0	38.0	40.0	31.0	23.0	40.0	46.0	38.0	56.0	74.0	103.0	62.0	61.0	100.0	93.0	91.0	113.0	152.0	192.0	262.0	325.0	344.0	596.0	13590.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-5_S5_L001_paired_trim_R1	1.0	4.0	1.0	2.0	2.0	1.0	2.0	17.0	41.0	12.0	13.0	9.0	7.0	9.0	7.0	12.0	17.0	12.0	14.0	8.0	6.0	8.0	12.0	9.0	7.0	9.0	4.0	10.0	7.0	13.0	12.0	12.0	5.0	11.0	10.0	7.0	9.0	17.0	19.0	13.0	14.0	12.0	67.0	13378.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-5_S5_L001_paired_trim_R2	33.0	40.0	28.0	40.0	59.0	27.0	9.0	11.0	8.0	15.0	8.0	10.0	21.0	17.0	24.0	34.0	19.0	15.0	11.0	16.0	19.0	15.0	30.0	30.0	14.0	38.0	30.0	31.0	40.0	74.0	61.0	59.0	47.0	52.0	72.0	75.0	92.0	131.0	116.0	149.0	180.0	180.0	505.0	11377.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-6_S6_L001_paired_trim_R1	4.0	3.0	6.0	3.0	3.0	7.0	44.0	103.0	45.0	26.0	25.0	38.0	36.0	21.0	16.0	19.0	16.0	21.0	21.0	13.0	9.0	18.0	13.0	13.0	8.0	17.0	10.0	11.0	15.0	18.0	17.0	8.0	14.0	15.0	8.0	12.0	26.0	16.0	18.0	26.0	29.0	101.0	23302.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-6_S6_L001_paired_trim_R2	109.0	75.0	77.0	77.0	154.0	60.0	30.0	20.0	14.0	19.0	8.0	13.0	16.0	29.0	26.0	37.0	19.0	18.0	11.0	22.0	25.0	18.0	27.0	38.0	23.0	34.0	55.0	44.0	63.0	91.0	112.0	69.0	70.0	91.0	73.0	129.0	103.0	223.0	214.0	232.0	300.0	306.0	668.0	20352.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-7_S7_L001_paired_trim_R1	2.0	4.0	3.0	5.0	3.0	2.0	4.0	15.0	15.0	9.0	8.0	5.0	7.0	9.0	7.0	8.0	19.0	9.0	8.0	9.0	6.0	7.0	9.0	9.0	11.0	9.0	10.0	17.0	15.0	15.0	10.0	14.0	9.0	10.0	17.0	7.0	16.0	20.0	16.0	21.0	19.0	18.0	97.0	23844.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-7_S7_L001_paired_trim_R2	25.0	42.0	26.0	40.0	46.0	21.0	20.0	13.0	14.0	19.0	9.0	6.0	36.0	26.0	33.0	44.0	39.0	29.0	10.0	23.0	10.0	25.0	31.0	32.0	17.0	42.0	44.0	32.0	50.0	95.0	97.0	67.0	72.0	100.0	84.0	108.0	129.0	228.0	201.0	251.0	317.0	292.0	747.0	20785.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-8_S8_L001_paired_trim_R1	4.0	6.0	4.0	3.0	2.0	7.0	9.0	24.0	12.0	13.0	4.0	12.0	13.0	6.0	11.0	7.0	6.0	9.0	3.0	5.0	7.0	5.0	9.0	7.0	6.0	15.0	5.0	10.0	13.0	13.0	7.0	12.0	4.0	15.0	14.0	11.0	18.0	13.0	10.0	11.0	19.0	59.0	16282.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-8_S8_L001_paired_trim_R2	47.0	26.0	33.0	31.0	42.0	18.0	15.0	14.0	10.0	11.0	6.0	6.0	11.0	14.0	22.0	40.0	14.0	17.0	15.0	8.0	17.0	9.0	25.0	24.0	17.0	20.0	26.0	22.0	33.0	67.0	74.0	45.0	52.0	50.0	50.0	89.0	70.0	129.0	133.0	180.0	169.0	194.0	521.0	14309.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-9_S9_L001_paired_trim_R1	4.0	7.0	3.0	7.0	6.0	2.0	8.0	15.0	17.0	8.0	11.0	4.0	12.0	9.0	16.0	10.0	20.0	9.0	8.0	4.0	7.0	10.0	12.0	14.0	10.0	12.0	8.0	7.0	15.0	19.0	17.0	23.0	13.0	17.0	13.0	12.0	12.0	31.0	30.0	31.0	22.0	33.0	114.0	28751.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-9_S9_L001_paired_trim_R2	33.0	45.0	36.0	36.0	26.0	15.0	30.0	25.0	17.0	19.0	15.0	17.0	32.0	39.0	38.0	86.0	41.0	37.0	17.0	15.0	26.0	35.0	50.0	63.0	32.0	53.0	57.0	53.0	84.0	139.0	151.0	92.0	106.0	130.0	105.0	188.0	204.0	333.0	291.0	343.0	397.0	421.0	874.0	24567.0

